year,type_of_violence,Region,best_est,latitude,longitude,date_start,date_end,event_clarity
2023,1,Kherson oblast,1,46.570878,32.145303,02/11/2023,02/11/2023,1
2023,1,Donetsk oblast,1,47.78031,37.25064,01/11/2023,02/11/2023,2
2023,1,Zaporizhzhya oblast,1,47.64377,35.45437,02/11/2023,02/11/2023,1
2023,1,Kherson oblast,1,46.842916,33.432214,01/11/2023,01/11/2023,1
2023,1,Zaporizhzhya oblast,2,47.427906,35.985916,02/11/2023,03/11/2023,2
2023,1,Donetsk oblast,2,48.592436,37.99993,02/11/2023,03/11/2023,2
2022,1,Luhansk oblast,1,49.041997,38.210206,29/12/2022,29/12/2022,1
2023,1,,8,47.333839,33.565379,02/11/2023,03/11/2023,2
2023,1,,2,47.704948,36.705201,02/11/2023,03/11/2023,2
2023,1,Zaporizhzhya oblast,3,47.443545,35.835239,03/11/2023,03/11/2023,1
2023,1,Zaporizhzhya oblast,2,47.427906,35.985916,03/11/2023,04/11/2023,2
2023,1,Donetsk oblast,2,48.592436,37.99993,03/11/2023,04/11/2023,2
2022,1,Zaporizhzhya oblast,1,47.537339,36.018438,18/06/2022,18/06/2022,1
2023,1,,2,49.508475,37.937847,29/10/2023,04/11/2023,2
2023,1,Donetsk oblast,1,48.3713,37.892371,04/11/2023,04/11/2023,1
2023,1,Poltava oblast,1,50.057,33.66,04/11/2023,04/11/2023,1
2023,1,Kherson oblast,2,46.63695,32.61458,04/11/2023,04/11/2023,1
2023,1,Donetsk oblast,2,47.941669,37.504218,04/11/2023,05/11/2023,2
2023,1,Zaporizhzhya oblast,22,47.6894,35.58021,03/11/2023,03/11/2023,1
2023,1,Donetsk oblast,2,48.592436,37.99993,04/11/2023,05/11/2023,2
2023,1,Donetsk oblast,1,48.3,38.05,05/11/2023,05/11/2023,1
2023,1,Donetsk oblast,2,48.145278,37.745,04/11/2023,05/11/2023,2
2023,1,Dnipropetrovsk oblast,1,47.648807,34.610767,05/11/2023,05/11/2023,2
2023,1,,2,47.704948,36.705201,05/11/2023,06/11/2023,2
2023,1,Donetsk oblast,2,48.592436,37.99993,05/11/2023,06/11/2023,2
2023,1,Chernihiv oblast,2,52.25902,32.84498,31/10/2023,31/10/2023,1
2023,1,Sumy oblast,1,52.18886,34.03613,06/11/2023,06/11/2023,1
2023,1,Donetsk oblast,1,48.205323,37.725453,06/11/2023,06/11/2023,1
2023,1,Kherson oblast,1,46.618259,32.710731,01/11/2023,01/11/2023,1
2023,1,Kherson oblast,1,46.822302,33.590794,03/11/2023,03/11/2023,1
2023,1,Zaporizhzhya oblast,1,47.411565,35.840854,01/11/2023,01/11/2023,1
2023,1,Donetsk oblast,1,48.501222,37.969,26/09/2023,26/09/2023,1
2023,1,Donetsk oblast,1,48.61776,37.89675,03/11/2023,05/11/2023,1
2023,1,Donetsk oblast,1,48.061667,37.574722,03/11/2023,03/11/2023,1
2023,1,Donetsk oblast,1,48.14,37.74,12/10/2023,12/10/2023,1
2023,1,Kharkiv oblast,1,49.79059,37.70329,01/11/2023,01/11/2023,1
2023,1,Donetsk oblast,2,47.702784,37.201793,03/11/2023,03/11/2023,1
2023,1,Luhansk oblast,1,49.227116,37.983578,01/11/2023,01/11/2023,1
2023,1,Donetsk oblast,1,48.57218,37.91742,10/03/2023,10/03/2023,1
2023,1,Donetsk oblast,1,47.778107,36.800217,08/07/2023,08/07/2023,1
2023,1,Luhansk oblast,3,49.041997,38.210206,03/07/2023,03/07/2023,1
2022,1,Donetsk oblast,1,48.807965,38.240373,28/10/2022,28/10/2022,1
2022,1,Donetsk oblast,1,47.83557,36.81671,10/09/2022,10/09/2022,1
2023,1,Donetsk oblast,1,48.57218,37.91742,15/05/2023,15/05/2023,1
2023,1,Donetsk oblast,1,47.786361,36.698694,30/06/2023,30/06/2023,1
2022,1,Donetsk oblast,1,48.006667,37.512778,25/09/2022,25/09/2022,1
2023,1,Donetsk oblast,4,48.53001,37.96052,17/07/2023,17/07/2023,1
2023,1,Zaporizhzhya oblast,1,47.53559,35.90223,23/07/2023,23/07/2023,1
2023,1,Luhansk oblast,1,49.00048,38.11234,10/03/2023,10/03/2023,1
2023,1,Donetsk oblast,1,48.933868,37.943112,26/04/2023,26/04/2023,1
2023,1,Donetsk oblast,1,47.78031,37.25064,03/04/2023,03/04/2023,1
2022,1,Sumy oblast,1,51,34,10/10/2022,10/10/2022,1
2022,1,Donetsk oblast,1,48.76717,38.04574,19/12/2022,19/12/2022,1
2023,1,Donetsk oblast,1,48.501222,37.969,06/08/2023,06/08/2023,1
2023,1,Donetsk oblast,1,47.941669,37.504218,08/08/2023,08/08/2023,1
2023,1,Donetsk oblast,1,47.853324,37.484174,04/08/2023,04/08/2023,1
2023,1,Donetsk oblast,1,47.941669,37.504218,25/05/2023,25/05/2023,1
2023,1,Luhansk oblast,2,49.52196,37.95456,09/07/2023,09/07/2023,1
2023,1,Donetsk oblast,1,48.57218,37.91742,01/08/2023,01/08/2023,1
2023,1,Luhansk oblast,1,49.478827,38.211317,11/02/2023,11/02/2023,1
2022,1,Kharkiv oblast,1,50.202081,36.33533,08/09/2022,08/09/2022,1
2023,1,Donetsk oblast,1,48.81041,37.8512,02/06/2023,02/06/2023,1
2022,1,Luhansk oblast,1,48.925685,38.244491,10/12/2022,10/12/2022,1
2022,1,Kharkiv oblast,1,49.209749,37.265663,27/03/2022,27/03/2022,1
2023,1,Donetsk oblast,2,48.53001,37.96052,30/09/2023,30/09/2023,1
2023,1,Zaporizhzhya oblast,1,47.83972,35.14057,04/11/2023,04/11/2023,1
2023,1,Luhansk oblast,1,48.96834,38.27513,20/06/2023,20/06/2023,1
2023,1,Donetsk oblast,1,48.520114,37.704963,30/07/2023,30/07/2023,1
2022,1,Donetsk oblast,2,48.097688,37.664988,14/12/2022,14/12/2022,1
2022,1,Donetsk oblast,1,48.758291,38.24724,26/05/2022,26/05/2022,1
2023,1,Donetsk oblast,1,47.941669,37.504218,03/08/2023,03/08/2023,1
2023,1,Kharkiv oblast,1,49.542452,37.893482,20/07/2023,20/07/2023,1
2022,1,Donetsk oblast,2,48.06693,37.66642,14/08/2022,14/08/2022,1
2023,1,Zaporizhzhya oblast,2,47.53559,35.90223,09/06/2023,09/06/2023,1
2023,1,Donetsk oblast,1,48.145278,37.745,10/08/2023,10/08/2023,1
2022,1,Donetsk oblast,1,48.410058,37.907851,15/12/2022,15/12/2022,1
2023,1,Donetsk oblast,1,48.145278,37.745,16/07/2023,16/07/2023,1
2022,1,Donetsk oblast,1,48.423593,38.097634,03/08/2022,03/08/2022,1
2023,1,Donetsk oblast,1,48.145278,37.745,05/07/2023,05/07/2023,1
2023,1,Donetsk oblast,1,48.8128,38.07827,28/04/2023,28/04/2023,1
2023,1,Donetsk oblast,1,47.750536,36.79547,02/08/2023,02/08/2023,1
2023,1,Donetsk oblast,1,48.917994,37.85657,08/07/2023,08/07/2023,1
2022,1,Chernihiv oblast,1,51.495178,31.284538,19/03/2022,19/03/2022,1
2022,1,Kharkiv oblast,1,49.5,36.5,09/09/2022,09/09/2022,1
2022,1,Donetsk oblast,2,48.99297,37.35159,03/07/2022,03/07/2022,1
2023,1,Donetsk oblast,1,47.786361,36.698694,15/06/2023,15/06/2023,1
2023,1,Zaporizhzhya oblast,1,47.83972,35.14057,22/07/2023,22/07/2023,1
2022,1,Donetsk oblast,1,48.06693,37.66642,13/08/2022,13/08/2022,1
2023,1,Donetsk oblast,1,48.64972,37.93064,04/03/2023,04/03/2023,1
2023,1,Luhansk oblast,1,49.00048,38.11234,28/07/2023,28/07/2023,1
2023,1,Donetsk oblast,1,48.57218,37.91742,08/08/2023,08/08/2023,1
2023,1,Luhansk oblast,1,49.227116,37.983578,27/04/2023,27/04/2023,1
2022,1,Donetsk oblast,1,48.758291,38.24724,15/12/2022,15/12/2022,1
2023,1,Donetsk oblast,4,48.75451,38.08136,16/02/2023,16/02/2023,1
2022,1,Donetsk oblast,2,48.48219,37.87946,17/09/2022,17/09/2022,1
2023,1,Donetsk oblast,1,48.091503,37.606922,19/07/2023,19/07/2023,1
2022,1,Mykolayiv oblast,1,46.862259,32.202482,01/06/2022,01/06/2022,1
2022,1,Kherson oblast,2,46.614089,32.110032,29/03/2022,29/03/2022,1
2023,1,Zaporizhzhya oblast,1,47.43637,35.597,01/06/2023,01/06/2023,1
2023,1,Donetsk oblast,1,47.853324,37.484174,01/06/2023,01/06/2023,1
2023,1,Donetsk oblast,1,48.5,38,05/06/2023,05/06/2023,1
2022,1,Mykolayiv oblast,1,46.8606,32.38664,07/09/2022,07/09/2022,1
2022,1,Donetsk oblast,1,47.86651,37.40701,06/09/2022,06/09/2022,1
2022,1,Zaporizhzhya oblast,1,47.443545,35.835239,16/09/2022,16/09/2022,1
2022,1,Luhansk oblast,1,49.52196,37.95456,15/11/2022,15/11/2022,1
2022,1,Donetsk oblast,1,48.676254,38.098621,17/12/2022,17/12/2022,1
2023,1,Zaporizhzhya oblast,1,47.74485,36.59698,30/10/2023,30/10/2023,1
2023,1,Kharkiv oblast,2,49.66172,37.89157,19/10/2023,19/10/2023,1
2023,1,Donetsk oblast,1,48.469339,37.959252,24/10/2023,24/10/2023,1
2022,1,Kharkiv oblast,1,49.38212,37.85364,08/10/2022,08/10/2022,1
2022,1,Kyiv oblast,1,50.83904,29.66452,20/03/2022,20/03/2022,1
2023,1,Luhansk oblast,2,48.925685,38.244491,04/11/2023,04/11/2023,1
2023,1,Donetsk oblast,3,49.09226,37.96081,07/11/2023,07/11/2023,1
2023,1,Donetsk oblast,1,48.24135,37.68585,09/11/2023,09/11/2023,1
2023,1,Kharkiv oblast,1,49.5,36.5,05/11/2023,05/11/2023,1
2023,1,Donetsk oblast,2,48.53001,37.96052,31/10/2023,31/10/2023,1
2023,1,Kharkiv oblast,1,49.706668,37.610816,05/11/2023,07/11/2023,1
2023,1,Donetsk oblast,1,48.145278,37.745,29/10/2023,31/10/2023,1
2023,1,,0,49,32,04/11/2023,04/11/2023,1
2023,1,Donetsk oblast,3,47.82583,37.31184,02/11/2023,02/11/2023,1
2023,1,Kharkiv oblast,1,49.5,36.5,05/11/2023,07/11/2023,1
2023,1,Zaporizhzhya oblast,1,47.411565,35.840854,05/11/2023,05/11/2023,1
2023,1,Kherson oblast,1,46.6406,32.61589,19/10/2023,19/10/2023,1
2023,1,Kharkiv oblast,2,49.8775,37.497109,07/11/2023,07/11/2023,1
2023,1,Donetsk oblast,4,48.53001,37.96052,01/11/2023,01/11/2023,1
2023,1,Kherson oblast,1,46.70538,32.98194,06/11/2023,06/11/2023,1
2023,1,Donetsk oblast,1,48.145278,37.745,31/10/2023,31/10/2023,1
2023,1,Donetsk oblast,1,48.520114,37.704963,06/09/2023,06/09/2023,1
2023,1,Donetsk oblast,1,48.8128,38.07827,08/09/2023,08/09/2023,1
2023,1,Donetsk oblast,1,48.091503,37.606922,24/01/2023,24/01/2023,1
2023,1,Donetsk oblast,1,48.766929,37.517175,16/10/2023,16/10/2023,1
2023,1,Donetsk oblast,36,47.7553,37.30208,02/11/2023,02/11/2023,1
2023,1,Kherson oblast,1,46.75864,33.19121,02/11/2023,02/11/2023,1
2023,1,Kherson oblast,1,46.618259,32.710731,02/11/2023,02/11/2023,1
2023,1,Sevastopol City State Administration,2,44.60795,33.52134,01/11/2023,02/11/2023,1
2023,1,Kherson oblast,1,46.63695,32.61458,02/11/2023,02/11/2023,1
2022,1,Donetsk oblast,2,47.095833,37.549444,17/04/2022,17/04/2022,1
2022,1,Donetsk oblast,2,48.06693,37.66642,03/08/2022,03/08/2022,1
2023,1,Kharkiv oblast,1,49.49301,37.10446,01/09/2023,01/09/2023,1
2023,1,Zaporizhzhya oblast,1,47.53559,35.90223,14/09/2023,14/09/2023,1
2023,1,Kherson oblast,1,46.732704,33.079054,14/10/2023,14/10/2023,1
2023,1,Zaporizhzhya oblast,5,47.443545,35.835239,12/08/2023,12/08/2023,1
2023,1,Donetsk oblast,1,48.853333,37.625,27/03/2023,27/03/2023,1
2023,1,Donetsk oblast,1,48.556593,38.157807,26/06/2023,26/06/2023,1
2023,1,Donetsk oblast,1,48.501222,37.969,03/11/2023,03/11/2023,1
2023,1,Luhansk oblast,2,49.00048,38.11234,01/11/2023,02/11/2023,2
2022,1,Donetsk oblast,1,48.097688,37.664988,02/11/2022,02/11/2022,1
2023,1,Donetsk oblast,1,47.82583,37.31184,28/10/2023,28/10/2023,1
2023,1,Donetsk oblast,1,48.061667,37.574722,22/08/2023,22/08/2023,1
2023,1,Donetsk oblast,1,48.469339,37.959252,26/07/2023,26/07/2023,1
2023,1,Donetsk oblast,2,47.750536,36.79547,01/11/2023,02/11/2023,2
2023,1,Donetsk oblast,1,48.14,37.74,19/03/2023,19/03/2023,1
2022,1,Donetsk oblast,1,48.871678,38.092445,29/08/2022,29/08/2022,1
2023,1,Sumy oblast,1,50.80187,35.38197,06/10/2023,06/10/2023,1
2022,1,Kharkiv oblast,1,48.94899,37.25479,22/04/2022,22/04/2022,1
2023,1,Donetsk oblast,1,48.592436,37.99993,30/04/2023,30/04/2023,1
2022,1,Donetsk oblast,1,49.15487,37.62947,23/09/2022,23/09/2022,1
2023,1,Kherson oblast,1,46.705,32.68944,02/11/2023,03/11/2023,2
2023,1,Donetsk oblast,1,47.941669,37.504218,17/02/2023,17/02/2023,1
2023,1,Kherson oblast,1,46.78118,33.05749,02/11/2023,03/11/2023,2
2023,1,Kherson oblast,1,46.663494,32.728556,02/11/2023,03/11/2023,2
2023,1,Kherson oblast,1,46.732704,33.079054,03/11/2023,03/11/2023,1
2023,1,Luhansk oblast,1,49.041997,38.210206,30/01/2023,30/01/2023,1
2023,1,Luhansk oblast,1,49.041997,38.210206,23/08/2023,23/08/2023,1
2023,1,Kherson oblast,9,46.36454,33.54087,03/11/2023,03/11/2023,1
2023,1,Kharkiv oblast,1,49.74063,37.91333,24/10/2023,24/10/2023,1
2023,1,Zaporizhzhya oblast,1,47.53559,35.90223,30/09/2023,30/09/2023,1
2023,1,Kherson oblast,1,46.732704,33.079054,03/11/2023,04/11/2023,2
2023,1,Kherson oblast,1,46.70538,32.98194,03/11/2023,04/11/2023,1
2023,1,Kherson oblast,1,46.74721,32.905,03/11/2023,04/11/2023,1
2023,1,Luhansk oblast,1,49.47345,37.90167,16/05/2023,16/05/2023,1
2023,1,Luhansk oblast,1,49.041997,38.210206,07/04/2023,07/04/2023,2
2022,1,Donetsk oblast,1,48.592436,37.99993,29/12/2022,29/12/2022,1
2023,1,Luhansk oblast,1,49.227116,37.983578,04/06/2023,04/06/2023,1
2023,1,Kharkiv oblast,2,49.76293,37.69374,03/11/2023,04/11/2023,2
2023,1,Zaporizhzhya oblast,1,47.545036,35.699988,10/10/2023,10/10/2023,1
2023,1,Donetsk oblast,1,48.469339,37.959252,14/10/2023,14/10/2023,1
2023,1,Donetsk oblast,2,47.78031,37.25064,03/11/2023,04/11/2023,2
2023,1,Donetsk oblast,1,48.501222,37.969,15/10/2023,15/10/2023,1
2023,1,Donetsk oblast,2,48.469339,37.959252,03/11/2023,04/11/2023,2
2023,1,Zaporizhzhya oblast,2,47.443545,35.835239,04/11/2023,04/11/2023,1
2022,1,Donetsk oblast,1,48.707778,38.147778,29/07/2022,29/07/2022,1
2023,1,Kherson oblast,2,46.81601,33.47862,04/11/2023,04/11/2023,1
2023,1,Donetsk oblast,1,48.20849,37.43519,10/10/2023,10/10/2023,1
2023,1,Kharkiv oblast,1,49.542452,37.893482,30/06/2023,30/06/2023,1
2023,1,Donetsk oblast,1,47.853324,37.484174,10/10/2023,10/10/2023,1
2023,1,Kherson oblast,1,46.618259,32.710731,04/11/2023,05/11/2023,1
2023,1,Donetsk oblast,2,48.469339,37.959252,28/10/2023,28/10/2023,1
2022,1,Kharkiv oblast,1,49.019236,37.321527,17/04/2022,17/04/2022,1
2023,1,Donetsk oblast,2,48.61776,37.89675,04/11/2023,05/11/2023,2
2023,1,Zaporizhzhya oblast,2,47.443545,35.835239,04/11/2023,05/11/2023,2
2022,1,Kherson oblast,1,47.158611,33.103056,04/09/2022,06/09/2022,1
2023,1,Kherson oblast,2,46.732704,33.079054,04/11/2023,05/11/2023,2
2022,1,Donetsk oblast,1,48.556593,38.157807,30/06/2022,30/06/2022,1
2023,1,Zaporizhzhya oblast,1,47.443545,35.835239,08/09/2023,08/09/2023,1
2023,1,Donetsk oblast,1,48.14,37.74,17/05/2023,17/05/2023,1
2023,1,Donetsk oblast,1,48.592436,37.99993,27/09/2023,27/09/2023,1
2023,1,Luhansk oblast,2,48.9549,38.135299,04/11/2023,05/11/2023,2
2023,1,Donetsk oblast,1,48.592436,37.99993,19/07/2023,19/07/2023,1
2023,1,Luhansk oblast,1,49.52196,37.95456,19/07/2023,19/07/2023,1
2023,1,Donetsk oblast,2,47.853324,37.484174,04/11/2023,05/11/2023,2
2023,1,Donetsk oblast,1,47.82583,37.31184,12/04/2023,12/04/2023,1
2023,1,Kharkiv oblast,2,49.76293,37.69374,04/11/2023,05/11/2023,2
2023,1,Kherson oblast,1,46.705,32.68944,05/11/2023,06/11/2023,1
2023,1,Donetsk oblast,2,47.75046,37.67936,05/11/2023,05/11/2023,1
2023,1,Kherson oblast,1,46.618259,32.710731,05/11/2023,06/11/2023,1
2023,1,Kherson oblast,2,46.732704,33.079054,05/11/2023,06/11/2023,1
2023,1,Kherson oblast,1,46.78118,33.05749,05/11/2023,06/11/2023,1
2023,1,Kherson oblast,1,46.81601,33.47862,05/11/2023,06/11/2023,1
2023,1,Kherson oblast,1,46.75209,32.95826,05/11/2023,06/11/2023,1
2023,1,Kharkiv oblast,2,49.69667,37.88417,05/11/2023,06/11/2023,2
2023,1,Zaporizhzhya oblast,2,47.443545,35.835239,05/11/2023,06/11/2023,2
2023,1,Donetsk oblast,2,48.469339,37.959252,05/11/2023,06/11/2023,2
2023,1,Zaporizhzhya oblast,2,47.3954,37.07078,05/11/2023,06/11/2023,2
2023,1,Donetsk oblast,1,47.853324,37.484174,06/11/2023,06/11/2023,1
2022,1,Luhansk oblast,1,48.933333,38.5,02/05/2022,02/05/2022,1
2022,1,Kherson oblast,1,47.188614,33.489553,19/10/2022,19/10/2022,1
2022,1,Luhansk oblast,1,48.77589,38.62198,23/03/2022,23/03/2022,1
2022,1,Kherson oblast,1,46.736844,32.202569,16/09/2022,20/09/2022,1
2023,1,Sumy oblast,1,51,34,31/07/2023,31/07/2023,1
2023,1,Luhansk oblast,1,48.92,39.02,15/05/2023,15/05/2023,1
2023,1,Donetsk oblast,1,48.859691,38.199854,24/07/2023,24/07/2023,1
2022,1,Luhansk oblast,1,48.925685,38.244491,27/12/2022,27/12/2022,1
2023,1,Zaporizhzhya oblast,1,47.781297,36.63664,05/06/2023,05/06/2023,1
2023,1,Luhansk oblast,1,49.3723,37.96565,14/10/2023,14/10/2023,1
2022,1,Donetsk oblast,1,48.451029,37.955368,11/11/2022,11/11/2022,1
2023,1,Luhansk oblast,1,49.16756,37.97801,23/07/2023,23/07/2023,1
2023,1,Zaporizhzhya oblast,1,47.781297,36.63664,07/06/2023,07/06/2023,1
2022,1,Kharkiv oblast,1,49.66101,37.85898,05/10/2022,05/10/2022,1
2022,1,Donetsk oblast,1,48.473339,38.081684,24/07/2022,24/07/2022,1
2023,1,Donetsk oblast,1,47.853324,37.484174,21/06/2023,21/06/2023,1
2023,1,Donetsk oblast,1,48.592436,37.99993,06/10/2023,06/10/2023,1
2022,1,Mykolayiv oblast,1,46.77968,32.09732,06/04/2022,06/04/2022,1
2023,1,Kherson oblast,1,46.660856,32.897719,13/10/2023,13/10/2023,1
2022,1,Sumy oblast,1,51,34,04/03/2022,04/03/2022,1
2023,1,Luhansk oblast,1,48.21,39.33,01/10/2023,31/10/2023,1
2023,1,Kherson oblast,1,46.67666,32.73061,06/11/2023,07/11/2023,1
2023,1,Kherson oblast,1,46.663494,32.728556,06/11/2023,07/11/2023,1
2023,1,Kherson oblast,1,46.63695,32.61458,06/11/2023,07/11/2023,1
2023,1,Zaporizhzhya oblast,2,47.53559,35.90223,06/11/2023,07/11/2023,2
2023,1,Kharkiv oblast,2,49.76293,37.69374,06/11/2023,07/11/2023,2
2023,1,Zaporizhzhya oblast,1,47.53559,35.90223,08/10/2023,08/10/2023,1
2022,1,Donetsk oblast,1,48.592436,37.99993,20/10/2022,20/10/2022,1
2023,1,Donetsk oblast,2,47.750536,36.79547,19/10/2023,19/10/2023,1
2023,1,Donetsk oblast,1,48.57218,37.91742,03/03/2023,03/03/2023,1
2023,1,Donetsk oblast,1,48.729444,38.048056,14/01/2023,14/01/2023,1
2023,1,Donetsk oblast,1,48.173056,37.784722,16/03/2023,16/03/2023,1
2022,1,Kherson oblast,1,46.67666,32.73061,18/11/2022,18/11/2022,1
2023,1,Zaporizhzhya oblast,1,47.83972,35.14057,28/10/2023,28/10/2023,1
2023,1,Donetsk oblast,1,47.853324,37.484174,06/10/2023,06/10/2023,1
2023,1,Zaporizhzhya oblast,1,47.53559,35.90223,06/11/2023,06/11/2023,1
2023,1,Donetsk oblast,1,48.19565,37.67933,07/11/2023,07/11/2023,1
2023,1,Luhansk oblast,1,49.041997,38.210206,06/11/2023,06/11/2023,1
2023,1,Donetsk oblast,1,48.5,38,06/11/2023,08/11/2023,1
2023,1,Luhansk oblast,2,49.00048,38.11234,06/11/2023,07/11/2023,2
2023,1,Kherson oblast,1,46.660856,32.897719,02/11/2023,02/11/2023,1
2023,1,Kherson oblast,2,46.6406,32.61589,07/11/2023,07/11/2023,1
2023,1,Donetsk oblast,1,48.63938,37.85527,05/11/2023,05/11/2023,1
2023,1,Donetsk oblast,2,48.75451,38.08136,06/11/2023,07/11/2023,2
2023,1,Donetsk oblast,1,48.758291,38.24724,08/11/2023,08/11/2023,1
2023,1,Donetsk oblast,2,47.78031,37.25064,06/11/2023,07/11/2023,2
2023,1,Kharkiv oblast,1,49.79059,37.70329,02/11/2023,02/11/2023,1
2023,1,Donetsk oblast,3,48.14,37.74,05/11/2023,05/11/2023,1
2023,1,Zaporizhzhya oblast,1,47.781297,36.63664,07/11/2023,07/11/2023,1
2023,1,Kherson oblast,1,47.491799,33.532984,08/11/2023,08/11/2023,1
2023,1,Donetsk oblast,2,48.592436,37.99993,09/11/2023,09/11/2023,1
2023,1,Donetsk oblast,6,48,37.805278,07/11/2023,07/11/2023,1
2023,1,,0,49,32,06/11/2023,06/11/2023,1
2023,1,Zaporizhzhya oblast,2,47.427906,35.985916,06/11/2023,06/11/2023,1
2023,1,Donetsk oblast,1,47.750536,36.79547,06/11/2023,06/11/2023,1
2023,1,Donetsk oblast,3,47.853324,37.484174,02/11/2023,02/11/2023,1
2023,1,Donetsk oblast,1,48.57218,37.91742,03/02/2023,03/02/2023,1
2023,1,Zaporizhzhya oblast,2,47.443545,35.835239,07/11/2023,08/11/2023,2
2023,1,Donetsk oblast,1,47.749789,36.818011,07/11/2023,08/11/2023,2
2023,1,Donetsk oblast,1,47.750536,36.79547,07/11/2023,07/11/2023,2
2023,1,Kherson oblast,2,46.6406,32.61589,07/11/2023,08/11/2023,2
2023,1,Donetsk oblast,2,49.06993,37.95459,07/11/2023,08/11/2023,2
2023,1,,2,47.704948,36.705201,06/11/2023,07/11/2023,2
2023,1,Donetsk oblast,2,48.592436,37.99993,06/11/2023,07/11/2023,2
2023,1,Donetsk oblast,1,48.145278,37.745,23/10/2023,23/10/2023,1
2023,1,Kharkiv oblast,1,49.67061,37.64319,07/11/2023,07/11/2023,1
2023,1,Kherson oblast,1,47.129904,33.406244,07/11/2023,07/11/2023,1
2023,1,,2,47.704948,36.705201,07/11/2023,08/11/2023,2
2023,1,Donetsk oblast,2,48.592436,37.99993,07/11/2023,08/11/2023,2
2023,1,Kherson oblast,1,46.6406,32.61589,07/11/2023,07/11/2023,1
2023,1,Luhansk oblast,1,48.566667,39.3,08/11/2023,08/11/2023,1
2023,1,Odessa oblast,1,46.466667,30.733333,08/11/2023,08/11/2023,1
2023,1,,2,49.508475,37.937847,07/11/2023,08/11/2023,2
2023,1,Donetsk oblast,3,47.99549,36.93977,07/11/2023,07/11/2023,1
2023,1,,2,47.704948,36.705201,08/11/2023,09/11/2023,2
2023,1,Donetsk oblast,2,48.592436,37.99993,08/11/2023,09/11/2023,2
2023,1,Zaporizhzhya oblast,2,47.443545,35.835239,14/08/2023,14/08/2023,1
2023,1,Kherson oblast,1,46.5884,32.46846,09/11/2023,09/11/2023,1
2023,1,Kherson oblast,1,46.63695,32.61458,09/11/2023,09/11/2023,1
2023,1,Kherson oblast,10,46.113983,32.912695,09/11/2023,09/11/2023,1
2023,1,Kherson oblast,1,46.96789,33.38156,02/11/2023,02/11/2023,1
2023,1,Donetsk oblast,1,48.12772,37.66377,08/11/2023,08/11/2023,1
2023,1,Donetsk oblast,1,48.81041,37.8512,08/11/2023,08/11/2023,1
2023,1,Kharkiv oblast,1,49.2695,37.8102,08/11/2023,09/11/2023,1
2023,1,Kharkiv oblast,1,49.68558,37.92811,11/08/2023,11/08/2023,1
2023,1,Donetsk oblast,1,47.702784,37.201793,08/11/2023,08/11/2023,1
2023,1,Zaporizhzhya oblast,3,47.83972,35.14057,08/11/2023,08/11/2023,1
2023,1,Donetsk oblast,2,47.853324,37.484174,07/11/2023,07/11/2023,1
2023,1,Zaporizhzhya oblast,1,47.427906,35.985916,01/11/2023,01/11/2023,1
2023,1,Kharkiv oblast,5,49.706668,37.610816,10/11/2023,10/11/2023,1
2023,1,Donetsk oblast,2,48.520114,37.704963,08/11/2023,08/11/2023,1
2023,1,Sumy oblast,1,51,34,10/11/2023,10/11/2023,1
2023,1,Kharkiv oblast,1,49.68558,37.92811,07/11/2023,07/11/2023,1
2023,1,Zaporizhzhya oblast,1,47.537339,36.018438,12/11/2023,12/11/2023,1
2023,1,Kharkiv oblast,2,49.63026,37.6775,08/11/2023,08/11/2023,1
2023,1,Donetsk oblast,1,48.19565,37.67933,04/11/2023,04/11/2023,1
2023,1,Donetsk oblast,1,48.933868,37.943112,06/11/2023,06/11/2023,1
2023,1,Odessa oblast,1,46.29914,30.65529,05/11/2023,05/11/2023,1
2023,1,Donetsk oblast,1,48.555278,37.816111,11/11/2023,11/11/2023,1
2023,1,Luhansk oblast,1,48.9549,38.135299,04/11/2023,04/11/2023,1
2022,1,Donetsk oblast,1,48.097688,37.664988,22/12/2022,22/12/2022,1
2023,1,Kherson oblast,2,46.732704,33.079054,02/11/2023,02/11/2023,1
2023,1,Zaporizhzhya oblast,1,47.622737,35.509766,16/07/2023,16/07/2023,1
2022,1,Donetsk oblast,1,48.592436,37.99993,12/12/2022,12/12/2022,1
2023,1,Kharkiv oblast,1,49.56723,37.8322,29/07/2023,29/07/2023,1
2023,1,Donetsk oblast,1,48.145278,37.745,05/03/2023,05/03/2023,1
2022,1,Luhansk oblast,1,48.80977,38.47942,20/06/2022,20/06/2022,1
2023,1,Donetsk oblast,1,47.749789,36.818011,08/07/2023,08/07/2023,1
2022,1,Mykolayiv oblast,1,47.22113,33.06317,27/05/2022,27/05/2022,1
2023,1,Donetsk oblast,1,48.091503,37.606922,12/10/2023,12/10/2023,1
2023,1,Donetsk oblast,1,48.53001,37.96052,03/07/2023,03/07/2023,1
2023,1,Zaporizhzhya oblast,1,47.53559,35.90223,15/06/2023,15/06/2023,1
2022,1,Mykolayiv oblast,1,46.83786,32.76344,23/08/2022,23/08/2022,1
2023,1,Donetsk oblast,1,48.83173,38.05252,26/10/2023,26/10/2023,1
2023,1,Donetsk oblast,1,48.091503,37.606922,24/10/2023,24/10/2023,1
2022,1,Donetsk oblast,1,48.268307,38.370347,20/05/2022,20/05/2022,1
2023,1,Sumy oblast,1,51,34,11/11/2023,11/11/2023,1
2023,1,Kharkiv oblast,1,49.5,36.5,04/11/2023,04/11/2023,1
